open,high,low,close,volume,vwap,timestamp,pre_market,market,after_market,date,time,time_diff,otc
528.28,528.28,527.33,527.34,341154,531.7144000364319,2025-04-16 13:40:00-04:00,0,1,0,2025-04-16,13:40:00,1.0,
527.29,527.48,526.74,527.19,360472,527.19,2025-04-16 13:41:00-04:00,0,1,0,2025-04-16,13:41:00,0.0,
527.19,527.9277,527.09,527.63,333207,527.63,2025-04-16 13:42:00-04:00,0,1,0,2025-04-16,13:42:00,0.0,
527.72,528.0,527.38,527.46,124401,527.583785401479,2025-04-16 13:43:00-04:00,0,1,0,2025-04-16,13:43:00,1.0,
527.435,527.54,527.11,527.265,109287,527.265,2025-04-16 13:44:00-04:00,0,1,0,2025-04-16,13:44:00,0.0,
527.23,527.23,526.51,526.55,202821,526.55,2025-04-16 13:45:00-04:00,0,1,0,2025-04-16,13:45:00,0.0,
526.58,526.99,526.22,526.435,299788,526.435,2025-04-16 13:46:00-04:00,0,1,0,2025-04-16,13:46:00,0.0,
526.41,526.4247,525.71,525.795,319921,525.795,2025-04-16 13:47:00-04:00,0,1,0,2025-04-16,13:47:00,0.0,
525.77,526.31,525.66,526.03,258591,526.03,2025-04-16 13:48:00-04:00,0,1,0,2025-04-16,13:48:00,0.0,
526.02,526.27,525.68,526.0,177780,526.0177778312491,2025-04-16 13:49:00-04:00,0,1,0,2025-04-16,13:49:00,1.0,
526.07,526.07,525.26,525.49,304137,525.49,2025-04-16 13:50:00-04:00,0,1,0,2025-04-16,13:50:00,0.0,
525.49,526.57,525.28,525.9301,437805,525.9301,2025-04-16 13:51:00-04:00,0,1,0,2025-04-16,13:51:00,0.0,
525.85,526.5,525.8296,526.45,247122,526.45,2025-04-16 13:52:00-04:00,0,1,0,2025-04-16,13:52:00,0.0,
526.48,526.705,526.2,526.2,274930,526.2,2025-04-16 13:53:00-04:00,0,1,0,2025-04-16,13:53:00,0.0,
526.12,526.35,525.54,525.66,232580,531.2150371556384,2025-04-16 13:54:00-04:00,0,1,0,2025-04-16,13:54:00,1.0,
525.65,526.04,525.21,525.34,192797,531.1876263871201,2025-04-16 13:55:00-04:00,0,1,0,2025-04-16,13:55:00,1.0,
525.36,525.46,524.92,524.985,262652,531.117366850972,2025-04-16 13:56:00-04:00,0,1,0,2025-04-16,13:56:00,1.0,
525.0,525.06,524.05,524.2501,454969,531.0341913612689,2025-04-16 13:57:00-04:00,0,1,0,2025-04-16,13:57:00,1.0,
